auction_date,species_name,avg_price,trade_quantity,avg_weight_kg,tier_code_id,market_name,date,water_temperature,humidity,pressure,avg_temperature,wind_speed,max_temperature,min_temperature,rainfall,season
2022-10-24,(활)넙치,15000.0,1.0,0.3333333333333333,FWT_S,노량진수산시장,2022-10-24,,49.5,1009.7,13.8,3.1,19.1,10.7,,autumn
2022-10-25,(활)넙치,14450.0,3736.0,0.8,FWT_M,노량진수산시장,2022-10-25,15.694,53.9,1017.0,13.7,3.5,19.0,9.8,,autumn
2022-10-25,(활)넙치,52900.0,202.6,1.5,FWT_L,노량진수산시장,2022-10-25,15.694,53.9,1017.0,13.7,3.5,19.0,9.8,,autumn
2022-10-25,(활)농어,13166.67,215.1,0.8,FWT_M,노량진수산시장,2022-10-25,15.694,53.9,1017.0,13.7,3.5,19.0,9.8,,autumn
2022-10-25,(활)참돔,22000.0,1.0,0.5,FWT_M,노량진수산시장,2022-10-25,15.694,53.9,1017.0,13.7,3.5,19.0,9.8,,autumn
2022-10-25,(활)우럭,17900.0,394.8,0.8,FWT_M,노량진수산시장,2022-10-25,15.694,53.9,1017.0,13.7,3.5,19.0,9.8,,autumn
2022-10-25,(활)참숭어,7800.0,195.9,0.8,FWT_M,노량진수산시장,2022-10-25,15.694,53.9,1017.0,13.7,3.5,19.0,9.8,,autumn
2022-10-25,(활)참돔,21433.33,71.4,0.8,FWT_M,노량진수산시장,2022-10-25,15.694,53.9,1017.0,13.7,3.5,19.0,9.8,,autumn
2022-10-26,(활)넙치,10700.0,2522.1,0.8,FWT_M,노량진수산시장,2022-10-26,,60.3,1017.4,15.9,2.3,21.6,10.7,,autumn
2022-10-26,(활)참돔,14000.0,16.9,0.8,FWT_M,노량진수산시장,2022-10-26,,60.3,1017.4,15.9,2.3,21.6,10.7,,autumn
2022-10-26,(활)우럭,136000.0,2.0,0.125,FWT_XS,노량진수산시장,2022-10-26,,60.3,1017.4,15.9,2.3,21.6,10.7,,autumn
2022-10-26,(활)우럭,139500.0,1.0,0.1111111111111111,FWT_XS,노량진수산시장,2022-10-26,,60.3,1017.4,15.9,2.3,21.6,10.7,,autumn
2022-10-26,(활)우럭,11900.0,189.7,0.8,FWT_M,노량진수산시장,2022-10-26,,60.3,1017.4,15.9,2.3,21.6,10.7,,autumn
2022-10-26,(활)농어,14166.67,60.2,0.8,FWT_M,노량진수산시장,2022-10-26,,60.3,1017.4,15.9,2.3,21.6,10.7,,autumn
2022-10-27,(활)우럭,14000.0,208.5,0.8,FWT_M,노량진수산시장,2022-10-27,15.694,59.5,1014.8,17.6,1.6,23.5,14.5,,autumn
2022-10-27,(활)참돔,60266.67,16.3,0.8,FWT_M,노량진수산시장,2022-10-27,15.694,59.5,1014.8,17.6,1.6,23.5,14.5,,autumn
2022-10-27,(활)넙치,4600.0,38.5,1.5,FWT_L,노량진수산시장,2022-10-27,15.694,59.5,1014.8,17.6,1.6,23.5,14.5,,autumn
2022-10-27,(활)우럭,140000.0,2.0,0.1428571428571428,FWT_XS,노량진수산시장,2022-10-27,15.694,59.5,1014.8,17.6,1.6,23.5,14.5,,autumn
2022-10-27,(활)참숭어,3450.0,783.3,0.8,FWT_M,노량진수산시장,2022-10-27,15.694,59.5,1014.8,17.6,1.6,23.5,14.5,,autumn
2022-10-27,(활)농어,13500.0,191.3,0.8,FWT_M,노량진수산시장,2022-10-27,15.694,59.5,1014.8,17.6,1.6,23.5,14.5,,autumn
2022-10-27,(활)넙치,12650.0,2980.5,0.8,FWT_M,노량진수산시장,2022-10-27,15.694,59.5,1014.8,17.6,1.6,23.5,14.5,,autumn
2022-10-28,(활)농어,16966.67,212.7,0.8,FWT_M,노량진수산시장,2022-10-28,,68.8,1015.8,17.2,2.6,23.0,13.3,0.0,autumn
2022-10-28,(활)넙치,19120.0,3373.5,0.8,FWT_M,노량진수산시장,2022-10-28,,68.8,1015.8,17.2,2.6,23.0,13.3,0.0,autumn
2022-10-28,(활)우럭,112800.0,6.0,0.125,FWT_XS,노량진수산시장,2022-10-28,,68.8,1015.8,17.2,2.6,23.0,13.3,0.0,autumn
2022-10-28,(활)우럭,11900.0,266.6,0.8,FWT_M,노량진수산시장,2022-10-28,,68.8,1015.8,17.2,2.6,23.0,13.3,0.0,autumn
2022-10-28,(활)넙치,2566.67,611.2,1.5,FWT_L,노량진수산시장,2022-10-28,,68.8,1015.8,17.2,2.6,23.0,13.3,0.0,autumn
2022-10-28,(활)참숭어,3500.0,277.0,0.8,FWT_M,노량진수산시장,2022-10-28,,68.8,1015.8,17.2,2.6,23.0,13.3,0.0,autumn
2022-10-28,(활)참돔,21633.33,172.7,0.8,FWT_M,노량진수산시장,2022-10-28,,68.8,1015.8,17.2,2.6,23.0,13.3,0.0,autumn
2022-10-29,(활)우럭,15633.33,415.6,0.8,FWT_M,노량진수산시장,2022-10-29,15.694,73.0,1016.9,15.7,2.7,21.0,13.5,,autumn
2022-10-29,(활)참숭어,6000.0,220.0,0.8,FWT_M,노량진수산시장,2022-10-29,15.694,73.0,1016.9,15.7,2.7,21.0,13.5,,autumn
2022-10-29,(활)우럭,91400.0,5.0,0.1428571428571428,FWT_XS,노량진수산시장,2022-10-29,15.694,73.0,1016.9,15.7,2.7,21.0,13.5,,autumn
2022-10-29,(활)넙치,13571.43,2603.2,0.8,FWT_M,노량진수산시장,2022-10-29,15.694,73.0,1016.9,15.7,2.7,21.0,13.5,,autumn
2022-10-29,(활)농어,21683.33,279.5,0.8,FWT_M,노량진수산시장,2022-10-29,15.694,73.0,1016.9,15.7,2.7,21.0,13.5,,autumn
2022-10-29,(활)넙치,3500.0,230.2,1.5,FWT_L,노량진수산시장,2022-10-29,15.694,73.0,1016.9,15.7,2.7,21.0,13.5,,autumn
2022-10-29,(활)참돔,28825.0,58.4,0.8,FWT_M,노량진수산시장,2022-10-29,15.694,73.0,1016.9,15.7,2.7,21.0,13.5,,autumn
2022-10-29,(활)우럭,84000.0,1.0,0.125,FWT_XS,노량진수산시장,2022-10-29,15.694,73.0,1016.9,15.7,2.7,21.0,13.5,,autumn
2022-10-31,(활)농어,18200.0,298.1,0.8,FWT_M,노량진수산시장,2022-10-31,15.694,64.4,1014.3,15.9,2.9,21.1,12.2,,autumn
2022-10-31,(활)넙치,13000.0,1874.3,0.8,FWT_M,노량진수산시장,2022-10-31,15.694,64.4,1014.3,15.9,2.9,21.1,12.2,,autumn
2022-10-31,(활)넙치,3400.0,384.9,1.5,FWT_L,노량진수산시장,2022-10-31,15.694,64.4,1014.3,15.9,2.9,21.1,12.2,,autumn
2022-10-31,(활)농어,12500.0,54.9,1.5,FWT_L,노량진수산시장,2022-10-31,15.694,64.4,1014.3,15.9,2.9,21.1,12.2,,autumn
2022-10-31,(활)참돔,28066.67,87.3,0.8,FWT_M,노량진수산시장,2022-10-31,15.694,64.4,1014.3,15.9,2.9,21.1,12.2,,autumn
2022-10-31,(활)우럭,11900.0,249.2,0.8,FWT_M,노량진수산시장,2022-10-31,15.694,64.4,1014.3,15.9,2.9,21.1,12.2,,autumn
2022-11-01,(활)농어,18733.33,214.5,0.8,FWT_M,노량진수산시장,2022-11-01,,60.9,1011.1,17.0,1.5,23.0,12.5,,autumn
2022-11-01,(활)넙치,17500.0,2637.0,0.8,FWT_M,노량진수산시장,2022-11-01,,60.9,1011.1,17.0,1.5,23.0,12.5,,autumn
2022-11-01,(활)넙치,2900.0,287.5,1.5,FWT_L,노량진수산시장,2022-11-01,,60.9,1011.1,17.0,1.5,23.0,12.5,,autumn
2022-11-01,넙치,20169.0,171.0,,,구리도매시장,2022-11-01,,60.9,1011.1,17.0,1.5,23.0,12.5,,autumn
2022-11-01,넙치,22218.0,5.0,,,수원도매시장,2022-11-01,,60.9,1011.1,17.0,1.5,23.0,12.5,,autumn
2022-11-01,넙치,22500.0,156.0,,,대전오정도매,2022-11-01,,60.9,1011.1,17.0,1.5,23.0,12.5,,autumn
2022-11-01,넙치,25000.0,158.0,,,대전오정도매,2022-11-01,,60.9,1011.1,17.0,1.5,23.0,12.5,,autumn
2022-11-01,(활)우럭,13350.0,224.3,0.8,FWT_M,노량진수산시장,2022-11-01,,60.9,1011.1,17.0,1.5,23.0,12.5,,autumn
2022-11-01,(활)참돔,22400.0,93.6,0.8,FWT_M,노량진수산시장,2022-11-01,,60.9,1011.1,17.0,1.5,23.0,12.5,,autumn
2022-11-02,(활)참돔,15075.0,221.6,0.8,FWT_M,노량진수산시장,2022-11-02,15.694,63.8,1010.2,16.7,1.6,23.1,12.3,,autumn
2022-11-02,(활)농어,18166.67,402.0,0.8,FWT_M,노량진수산시장,2022-11-02,15.694,63.8,1010.2,16.7,1.6,23.1,12.3,,autumn
2022-11-02,(활)넙치,4050.0,373.4,1.5,FWT_L,노량진수산시장,2022-11-02,15.694,63.8,1010.2,16.7,1.6,23.1,12.3,,autumn
2022-11-02,(활)넙치,13983.33,2173.0,0.8,FWT_M,노량진수산시장,2022-11-02,15.694,63.8,1010.2,16.7,1.6,23.1,12.3,,autumn
2022-11-02,(활)우럭,18500.0,29.3,0.8,FWT_M,노량진수산시장,2022-11-02,15.694,63.8,1010.2,16.7,1.6,23.1,12.3,,autumn
2022-11-03,(활)넙치,13416.67,1918.6,0.8,FWT_M,노량진수산시장,2022-11-03,,48.0,1007.8,16.4,2.5,22.8,11.9,0.0,autumn
2022-11-03,(활)농어,16920.0,458.0,0.8,FWT_M,노량진수산시장,2022-11-03,,48.0,1007.8,16.4,2.5,22.8,11.9,0.0,autumn
2022-11-03,(활)넙치,2400.0,20.0,1.5,FWT_L,노량진수산시장,2022-11-03,,48.0,1007.8,16.4,2.5,22.8,11.9,0.0,autumn
2022-11-03,(활)우럭,18250.0,193.9,0.8,FWT_M,노량진수산시장,2022-11-03,,48.0,1007.8,16.4,2.5,22.8,11.9,0.0,autumn
2022-11-03,(활)참돔,23800.0,21.1,0.8,FWT_M,노량진수산시장,2022-11-03,,48.0,1007.8,16.4,2.5,22.8,11.9,0.0,autumn
2022-11-03,(활)농어,4000.0,3.1,1.5,FWT_L,노량진수산시장,2022-11-03,,48.0,1007.8,16.4,2.5,22.8,11.9,0.0,autumn
2022-11-04,(활)참돔,19450.0,190.4,0.8,FWT_M,노량진수산시장,2022-11-04,15.694,35.0,1010.1,11.6,3.3,16.8,7.5,,autumn
2022-11-04,(활)넙치,13242.86,2085.4,0.8,FWT_M,노량진수산시장,2022-11-04,15.694,35.0,1010.1,11.6,3.3,16.8,7.5,,autumn
2022-11-04,(활)농어,19425.0,368.5,0.8,FWT_M,노량진수산시장,2022-11-04,15.694,35.0,1010.1,11.6,3.3,16.8,7.5,,autumn
2022-11-04,(활)넙치,6250.0,25.4,1.5,FWT_L,노량진수산시장,2022-11-04,15.694,35.0,1010.1,11.6,3.3,16.8,7.5,,autumn
2022-11-04,(활)우럭,22850.0,42.3,0.8,FWT_M,노량진수산시장,2022-11-04,15.694,35.0,1010.1,11.6,3.3,16.8,7.5,,autumn
2022-11-05,(활)농어,23700.0,81.8,0.8,FWT_M,노량진수산시장,2022-11-05,,26.1,1013.6,10.6,3.4,17.4,5.5,,autumn
2022-11-05,(활)참숭어,11700.0,345.8,0.8,FWT_M,노량진수산시장,2022-11-05,,26.1,1013.6,10.6,3.4,17.4,5.5,,autumn
2022-11-05,(활)참돔,28000.0,2.0,0.3333333333333333,FWT_S,노량진수산시장,2022-11-05,,26.1,1013.6,10.6,3.4,17.4,5.5,,autumn
2022-11-05,(활)넙치,4550.0,180.3,1.5,FWT_L,노량진수산시장,2022-11-05,,26.1,1013.6,10.6,3.4,17.4,5.5,,autumn
2022-11-05,(활)우럭,18066.67,191.5,0.8,FWT_M,노량진수산시장,2022-11-05,,26.1,1013.6,10.6,3.4,17.4,5.5,,autumn
2022-11-05,(활)참돔,22400.0,125.9,0.8,FWT_M,노량진수산시장,2022-11-05,,26.1,1013.6,10.6,3.4,17.4,5.5,,autumn
2022-11-05,(활)넙치,22880.0,2266.9,0.8,FWT_M,노량진수산시장,2022-11-05,,26.1,1013.6,10.6,3.4,17.4,5.5,,autumn
2022-11-07,(활)우럭,18500.0,95.2,0.8,FWT_M,노량진수산시장,2022-11-07,,48.5,1013.3,14.0,2.1,19.8,9.3,0.0,autumn
2022-11-07,(활)참돔,21900.0,309.8,0.8,FWT_M,노량진수산시장,2022-11-07,,48.5,1013.3,14.0,2.1,19.8,9.3,0.0,autumn
2022-11-07,(활)참숭어,12000.0,18.8,0.8,FWT_M,노량진수산시장,2022-11-07,,48.5,1013.3,14.0,2.1,19.8,9.3,0.0,autumn
2022-11-07,(활)넙치,22225.0,1221.3,0.8,FWT_M,노량진수산시장,2022-11-07,,48.5,1013.3,14.0,2.1,19.8,9.3,0.0,autumn
2022-11-07,(활)농어,36400.0,127.5,0.8,FWT_M,노량진수산시장,2022-11-07,,48.5,1013.3,14.0,2.1,19.8,9.3,0.0,autumn
2022-11-08,(활)넙치,6800.0,148.4,1.5,FWT_L,노량진수산시장,2022-11-08,15.694,47.4,1014.9,15.4,1.9,22.4,10.6,0.0,autumn
2022-11-08,(활)우럭,17533.33,179.0,0.8,FWT_M,노량진수산시장,2022-11-08,15.694,47.4,1014.9,15.4,1.9,22.4,10.6,0.0,autumn
2022-11-08,(활)참숭어,8500.0,144.3,0.8,FWT_M,노량진수산시장,2022-11-08,15.694,47.4,1014.9,15.4,1.9,22.4,10.6,0.0,autumn
2022-11-08,(활)농어,16100.0,417.2,0.8,FWT_M,노량진수산시장,2022-11-08,15.694,47.4,1014.9,15.4,1.9,22.4,10.6,0.0,autumn
2022-11-08,(활)참돔,23440.0,170.5,0.8,FWT_M,노량진수산시장,2022-11-08,15.694,47.4,1014.9,15.4,1.9,22.4,10.6,0.0,autumn
2022-11-08,(활)넙치,18020.0,2069.9,0.8,FWT_M,노량진수산시장,2022-11-08,15.694,47.4,1014.9,15.4,1.9,22.4,10.6,0.0,autumn
2022-11-09,(활)참숭어,6100.0,145.0,0.8,FWT_M,노량진수산시장,2022-11-09,,53.0,1015.2,15.2,2.2,20.7,10.4,,autumn
2022-11-09,(활)우럭,17600.0,71.7,0.8,FWT_M,노량진수산시장,2022-11-09,,53.0,1015.2,15.2,2.2,20.7,10.4,,autumn
2022-11-09,(활)넙치,10650.0,2739.2,0.8,FWT_M,노량진수산시장,2022-11-09,,53.0,1015.2,15.2,2.2,20.7,10.4,,autumn
2022-11-09,(활)농어,19833.33,363.3,0.8,FWT_M,노량진수산시장,2022-11-09,,53.0,1015.2,15.2,2.2,20.7,10.4,,autumn
2022-11-09,(활)참돔,19066.67,280.8,0.8,FWT_M,노량진수산시장,2022-11-09,,53.0,1015.2,15.2,2.2,20.7,10.4,,autumn
2022-11-10,(활)우럭,80000.0,2.0,0.125,FWT_XS,노량진수산시장,2022-11-10,15.694,49.1,1014.9,16.9,2.4,23.7,12.9,,autumn
2022-11-10,(활)넙치,2400.0,474.6,1.5,FWT_L,노량진수산시장,2022-11-10,15.694,49.1,1014.9,16.9,2.4,23.7,12.9,,autumn
2022-11-10,(활)농어,16850.0,88.3,0.8,FWT_M,노량진수산시장,2022-11-10,15.694,49.1,1014.9,16.9,2.4,23.7,12.9,,autumn
2022-11-10,(활)넙치,14800.0,1814.7,0.8,FWT_M,노량진수산시장,2022-11-10,15.694,49.1,1014.9,16.9,2.4,23.7,12.9,,autumn
2022-11-10,(활)우럭,77000.0,2.0,0.1428571428571428,FWT_XS,노량진수산시장,2022-11-10,15.694,49.1,1014.9,16.9,2.4,23.7,12.9,,autumn
2022-11-10,(활)우럭,18500.0,97.7,0.8,FWT_M,노량진수산시장,2022-11-10,15.694,49.1,1014.9,16.9,2.4,23.7,12.9,,autumn
2022-11-10,(활)농어,3000.0,4.6,1.5,FWT_L,노량진수산시장,2022-11-10,15.694,49.1,1014.9,16.9,2.4,23.7,12.9,,autumn
2022-11-10,(활)참돔,18625.0,42.9,0.8,FWT_M,노량진수산시장,2022-11-10,15.694,49.1,1014.9,16.9,2.4,23.7,12.9,,autumn
2022-11-10,(활)참숭어,6900.0,980.0,0.8,FWT_M,노량진수산시장,2022-11-10,15.694,49.1,1014.9,16.9,2.4,23.7,12.9,,autumn
2022-11-11,(활)우럭,15800.0,363.1,0.8,FWT_M,노량진수산시장,2022-11-11,,69.0,1016.5,17.5,2.8,22.1,14.5,,autumn
2022-11-11,(활)참돔,28000.0,5.0,1.5,FWT_L,노량진수산시장,2022-11-11,,69.0,1016.5,17.5,2.8,22.1,14.5,,autumn
2022-11-11,(활)넙치,13657.14,3075.9,0.8,FWT_M,노량진수산시장,2022-11-11,,69.0,1016.5,17.5,2.8,22.1,14.5,,autumn
2022-11-11,(활)넙치,5600.0,95.7,,,노량진수산시장,2022-11-11,,69.0,1016.5,17.5,2.8,22.1,14.5,,autumn
2022-11-11,(활)농어,23400.0,41.0,0.8,FWT_M,노량진수산시장,2022-11-11,,69.0,1016.5,17.5,2.8,22.1,14.5,,autumn
2022-11-11,(활)넙치,30000.0,1.0,0.5,FWT_M,노량진수산시장,2022-11-11,,69.0,1016.5,17.5,2.8,22.1,14.5,,autumn
2022-11-11,(활)참숭어,9025.0,502.1,0.8,FWT_M,노량진수산시장,2022-11-11,,69.0,1016.5,17.5,2.8,22.1,14.5,,autumn
2022-11-11,(활)넙치,8600.0,40.5,1.5,FWT_L,노량진수산시장,2022-11-11,,69.0,1016.5,17.5,2.8,22.1,14.5,,autumn
2022-11-11,(활)참돔,27000.0,2.0,0.3333333333333333,FWT_S,노량진수산시장,2022-11-11,,69.0,1016.5,17.5,2.8,22.1,14.5,,autumn
2022-11-11,(활)참돔,18550.0,265.6,0.8,FWT_M,노량진수산시장,2022-11-11,,69.0,1016.5,17.5,2.8,22.1,14.5,,autumn
2022-11-12,(활)참숭어,5140.0,1144.6,0.8,FWT_M,노량진수산시장,2022-11-12,15.694,81.4,1009.7,19.1,2.2,24.2,14.2,1.9,autumn
2022-11-12,(활)농어,22200.0,29.3,0.8,FWT_M,노량진수산시장,2022-11-12,15.694,81.4,1009.7,19.1,2.2,24.2,14.2,1.9,autumn
2022-11-12,(활)우럭,14400.0,342.8,0.8,FWT_M,노량진수산시장,2022-11-12,15.694,81.4,1009.7,19.1,2.2,24.2,14.2,1.9,autumn
2022-11-12,(활)넙치,3600.0,254.5,1.5,FWT_L,노량진수산시장,2022-11-12,15.694,81.4,1009.7,19.1,2.2,24.2,14.2,1.9,autumn
2022-11-12,(활)참돔,22566.67,37.0,0.8,FWT_M,노량진수산시장,2022-11-12,15.694,81.4,1009.7,19.1,2.2,24.2,14.2,1.9,autumn
2022-11-12,(활)넙치,16120.0,3720.6,0.8,FWT_M,노량진수산시장,2022-11-12,15.694,81.4,1009.7,19.1,2.2,24.2,14.2,1.9,autumn
2022-11-14,(활)참숭어,7050.0,457.8,0.8,FWT_M,노량진수산시장,2022-11-14,15.694,67.4,1008.0,12.8,2.2,16.3,10.2,,autumn
2022-11-14,(활)우럭,12900.0,243.8,0.8,FWT_M,노량진수산시장,2022-11-14,15.694,67.4,1008.0,12.8,2.2,16.3,10.2,,autumn
2022-11-14,(활)농어,19250.0,186.7,0.8,FWT_M,노량진수산시장,2022-11-14,15.694,67.4,1008.0,12.8,2.2,16.3,10.2,,autumn
2022-11-14,(활)넙치,6533.33,792.3,1.5,FWT_L,노량진수산시장,2022-11-14,15.694,67.4,1008.0,12.8,2.2,16.3,10.2,,autumn
2022-11-14,(활)넙치,12160.0,1472.0,0.8,FWT_M,노량진수산시장,2022-11-14,15.694,67.4,1008.0,12.8,2.2,16.3,10.2,,autumn
2022-11-14,(활)참돔,16000.0,3.3,0.8,FWT_M,노량진수산시장,2022-11-14,15.694,67.4,1008.0,12.8,2.2,16.3,10.2,,autumn
2022-11-15,넙치,24500.0,147.0,,,대전오정도매,2022-11-15,,50.8,1007.1,11.3,3.1,16.5,7.0,1.0,autumn
2022-11-15,넙치,25000.0,87.0,,,대전오정도매,2022-11-15,,50.8,1007.1,11.3,3.1,16.5,7.0,1.0,autumn
2022-11-15,도다리,19842.0,6.0,,,구리도매시장,2022-11-15,,50.8,1007.1,11.3,3.1,16.5,7.0,1.0,autumn
2022-11-15,(활)넙치,3200.0,554.9,1.5,FWT_L,노량진수산시장,2022-11-15,,50.8,1007.1,11.3,3.1,16.5,7.0,1.0,autumn
2022-11-15,(활)참돔,32700.0,21.8,0.8,FWT_M,노량진수산시장,2022-11-15,,50.8,1007.1,11.3,3.1,16.5,7.0,1.0,autumn
2022-11-15,(활)농어,19650.0,143.2,0.8,FWT_M,노량진수산시장,2022-11-15,,50.8,1007.1,11.3,3.1,16.5,7.0,1.0,autumn
2022-11-15,(활)넙치,19960.0,1229.6,0.8,FWT_M,노량진수산시장,2022-11-15,,50.8,1007.1,11.3,3.1,16.5,7.0,1.0,autumn
2022-11-15,(활)참숭어,7566.67,687.4,0.8,FWT_M,노량진수산시장,2022-11-15,,50.8,1007.1,11.3,3.1,16.5,7.0,1.0,autumn
2022-11-15,(활)우럭,11733.33,916.3,0.8,FWT_M,노량진수산시장,2022-11-15,,50.8,1007.1,11.3,3.1,16.5,7.0,1.0,autumn
2022-11-15,넙치,21102.0,41.0,,,수원도매시장,2022-11-15,,50.8,1007.1,11.3,3.1,16.5,7.0,1.0,autumn
2022-11-15,넙치,22500.0,143.0,,,대전오정도매,2022-11-15,,50.8,1007.1,11.3,3.1,16.5,7.0,1.0,autumn
2022-11-16,(활)넙치,11475.0,2301.1,0.8,FWT_M,노량진수산시장,2022-11-16,15.694,50.1,1010.7,12.8,2.1,18.2,8.9,,autumn
2022-11-16,(활)우럭,15600.0,74.4,0.8,FWT_M,노량진수산시장,2022-11-16,15.694,50.1,1010.7,12.8,2.1,18.2,8.9,,autumn
2022-11-16,(활)농어,16725.0,396.3,0.8,FWT_M,노량진수산시장,2022-11-16,15.694,50.1,1010.7,12.8,2.1,18.2,8.9,,autumn
2022-11-16,(활)넙치,7500.0,2.0,0.3333333333333333,FWT_S,노량진수산시장,2022-11-16,15.694,50.1,1010.7,12.8,2.1,18.2,8.9,,autumn
2022-11-16,(활)참숭어,10650.0,420.2,0.8,FWT_M,노량진수산시장,2022-11-16,15.694,50.1,1010.7,12.8,2.1,18.2,8.9,,autumn
2022-11-16,(활)넙치,4850.0,344.3,1.5,FWT_L,노량진수산시장,2022-11-16,15.694,50.1,1010.7,12.8,2.1,18.2,8.9,,autumn
2022-11-16,(활)참돔,23400.0,236.3,0.8,FWT_M,노량진수산시장,2022-11-16,15.694,50.1,1010.7,12.8,2.1,18.2,8.9,,autumn
2022-11-16,(활)넙치,12000.0,1.0,0.5,FWT_M,노량진수산시장,2022-11-16,15.694,50.1,1010.7,12.8,2.1,18.2,8.9,,autumn
2022-11-17,(활)넙치,3500.0,251.0,1.5,FWT_L,노량진수산시장,2022-11-17,,46.0,1013.9,12.8,1.7,18.6,10.1,,autumn
2022-11-17,(활)넙치,17260.0,1360.8,0.8,FWT_M,노량진수산시장,2022-11-17,,46.0,1013.9,12.8,1.7,18.6,10.1,,autumn
2022-11-17,(활)참돔,20475.0,202.5,0.8,FWT_M,노량진수산시장,2022-11-17,,46.0,1013.9,12.8,1.7,18.6,10.1,,autumn
2022-11-17,(활)참숭어,6700.0,1156.1,0.8,FWT_M,노량진수산시장,2022-11-17,,46.0,1013.9,12.8,1.7,18.6,10.1,,autumn
2022-11-17,(활)농어,20466.67,143.6,0.8,FWT_M,노량진수산시장,2022-11-17,,46.0,1013.9,12.8,1.7,18.6,10.1,,autumn
2022-11-17,(활)우럭,19150.0,189.4,0.8,FWT_M,노량진수산시장,2022-11-17,,46.0,1013.9,12.8,1.7,18.6,10.1,,autumn
2022-11-18,(활)넙치,21040.0,2980.4,0.8,FWT_M,노량진수산시장,2022-11-18,15.694,61.3,1015.9,14.4,2.0,20.6,9.4,,autumn
2022-11-18,(활)참숭어,9800.0,640.7,0.8,FWT_M,노량진수산시장,2022-11-18,15.694,61.3,1015.9,14.4,2.0,20.6,9.4,,autumn
2022-11-18,(활)우럭,10800.0,484.6,0.8,FWT_M,노량진수산시장,2022-11-18,15.694,61.3,1015.9,14.4,2.0,20.6,9.4,,autumn
2022-11-18,(활)농어,15850.0,156.0,0.8,FWT_M,노량진수산시장,2022-11-18,15.694,61.3,1015.9,14.4,2.0,20.6,9.4,,autumn
2022-11-18,(활)농어,30000.0,1.0,0.25,FWT_S,노량진수산시장,2022-11-18,15.694,61.3,1015.9,14.4,2.0,20.6,9.4,,autumn
2022-11-18,(활)참돔,19733.33,239.0,0.8,FWT_M,노량진수산시장,2022-11-18,15.694,61.3,1015.9,14.4,2.0,20.6,9.4,,autumn
2022-11-18,(활)넙치,3400.0,407.9,1.5,FWT_L,노량진수산시장,2022-11-18,15.694,61.3,1015.9,14.4,2.0,20.6,9.4,,autumn
2022-11-19,(활)농어,19100.0,665.7,0.8,FWT_M,노량진수산시장,2022-11-19,,65.5,1012.7,16.1,3.3,21.1,12.5,0.0,autumn
2022-11-19,(활)넙치,3900.0,318.2,1.5,FWT_L,노량진수산시장,2022-11-19,,65.5,1012.7,16.1,3.3,21.1,12.5,0.0,autumn
2022-11-19,(활)참숭어,11933.33,704.7,0.8,FWT_M,노량진수산시장,2022-11-19,,65.5,1012.7,16.1,3.3,21.1,12.5,0.0,autumn
2022-11-19,(활)참돔,21950.0,136.9,0.8,FWT_M,노량진수산시장,2022-11-19,,65.5,1012.7,16.1,3.3,21.1,12.5,0.0,autumn
2022-11-19,(활)우럭,18875.0,293.9,0.8,FWT_M,노량진수산시장,2022-11-19,,65.5,1012.7,16.1,3.3,21.1,12.5,0.0,autumn
2022-11-19,(활)넙치,18000.0,2319.2,0.8,FWT_M,노량진수산시장,2022-11-19,,65.5,1012.7,16.1,3.3,21.1,12.5,0.0,autumn
2022-11-21,(활)농어,12800.0,670.1,0.8,FWT_M,노량진수산시장,2022-11-21,,66.1,1011.4,15.4,1.7,20.1,11.3,0.0,autumn
2022-11-21,(활)참숭어,6100.0,774.4,0.8,FWT_M,노량진수산시장,2022-11-21,,66.1,1011.4,15.4,1.7,20.1,11.3,0.0,autumn
2022-11-21,(활)넙치,16433.33,1849.7,0.8,FWT_M,노량진수산시장,2022-11-21,,66.1,1011.4,15.4,1.7,20.1,11.3,0.0,autumn
2022-11-21,(활)넙치,2900.0,343.7,1.5,FWT_L,노량진수산시장,2022-11-21,,66.1,1011.4,15.4,1.7,20.1,11.3,0.0,autumn
2022-11-21,(활)참돔,31500.0,28.4,0.8,FWT_M,노량진수산시장,2022-11-21,,66.1,1011.4,15.4,1.7,20.1,11.3,0.0,autumn
2022-11-21,(활)우럭,13200.0,519.6,0.8,FWT_M,노량진수산시장,2022-11-21,,66.1,1011.4,15.4,1.7,20.1,11.3,0.0,autumn
2022-11-22,(활)농어,14240.0,406.3,0.8,FWT_M,노량진수산시장,2022-11-22,15.694,76.9,1009.6,14.6,2.1,17.5,12.9,10.9,autumn
2022-11-22,(활)넙치,17566.67,2334.4,0.8,FWT_M,노량진수산시장,2022-11-22,15.694,76.9,1009.6,14.6,2.1,17.5,12.9,10.9,autumn
2022-11-22,(활)참숭어,6700.0,135.9,0.8,FWT_M,노량진수산시장,2022-11-22,15.694,76.9,1009.6,14.6,2.1,17.5,12.9,10.9,autumn
2022-11-22,(활)넙치,3700.0,385.1,1.5,FWT_L,노량진수산시장,2022-11-22,15.694,76.9,1009.6,14.6,2.1,17.5,12.9,10.9,autumn
2022-11-22,(활)우럭,51680.0,156.2,0.8,FWT_M,노량진수산시장,2022-11-22,15.694,76.9,1009.6,14.6,2.1,17.5,12.9,10.9,autumn
2022-11-22,(활)참돔,32200.0,96.5,0.8,FWT_M,노량진수산시장,2022-11-22,15.694,76.9,1009.6,14.6,2.1,17.5,12.9,10.9,autumn
